artist,artistLabel,sitelinks
http://www.wikidata.org/entity/Q4935915,Pernilla Andersson,12
http://www.wikidata.org/entity/Q2712027,Marcel Jacob,12
http://www.wikidata.org/entity/Q636426,Carl Olof Rosenius,12
http://www.wikidata.org/entity/Q704851,Wolfgang Meusslin,12
http://www.wikidata.org/entity/Q1674617,Israel Kolmodin,12
http://www.wikidata.org/entity/Q78364,Sigrid Onégin,12
http://www.wikidata.org/entity/Q456028,Henriette Nissen-Saloman,12
http://www.wikidata.org/entity/Q521330,Malin Hartelius,12
http://www.wikidata.org/entity/Q3068590,Kerstin Meyer,12
http://www.wikidata.org/entity/Q4953051,Signe Hebbe,12
http://www.wikidata.org/entity/Q4968733,Dagmar Möller,12
http://www.wikidata.org/entity/Q4973757,Isa Quensel,12
http://www.wikidata.org/entity/Q4976586,Ulla Sallert,12
http://www.wikidata.org/entity/Q349695,Eje Thelin,11
http://www.wikidata.org/entity/Q765808,Petter,11
http://www.wikidata.org/entity/Q1785607,Promoe,11
http://www.wikidata.org/entity/Q457863,Ingeborg Bronsart von Schellendorf,11
http://www.wikidata.org/entity/Q2713323,Martin Henriksson,11
http://www.wikidata.org/entity/Q629243,Ingvar Lidholm,11
http://www.wikidata.org/entity/Q1170564,Klas Åhlund,11
http://www.wikidata.org/entity/Q1356552,Sixten Ehrling,11
http://www.wikidata.org/entity/Q1933016,Mikael Wiehe,11
http://www.wikidata.org/entity/Q1812220,Björn J:son Lindh,11
http://www.wikidata.org/entity/Q1369090,Palle Danielsson,11
http://www.wikidata.org/entity/Q2626275,Jojje Wadenius,11
http://www.wikidata.org/entity/Q5563676,Karl Backman,11
http://www.wikidata.org/entity/Q740220,Bernt Rosengren,11
http://www.wikidata.org/entity/Q16774610,Ilya Salmanzadeh,11
http://www.wikidata.org/entity/Q1398777,Fred Åkerström,11
http://www.wikidata.org/entity/Q935691,Laurentius Petri Gothus,11
http://www.wikidata.org/entity/Q3427152,Emmy Köhler,11
http://www.wikidata.org/entity/Q462906,Anna-Lena Löfgren,11
http://www.wikidata.org/entity/Q509482,Per Grundén,11
http://www.wikidata.org/entity/Q455629,Miah Persson,11
http://www.wikidata.org/entity/Q897346,Set Svanholm,11
http://www.wikidata.org/entity/Q3436152,Julie Berwald,11
http://www.wikidata.org/entity/Q1369895,Ester Textorius,11
http://www.wikidata.org/entity/Q4952198,Margareta Hallin,11
http://www.wikidata.org/entity/Q3772927,Gösta Winbergh,11
http://www.wikidata.org/entity/Q358115,Jan Allan,10
http://www.wikidata.org/entity/Q491093,Anders Jormin,10
http://www.wikidata.org/entity/Q68216,Werner Wolf Glaser,10
http://www.wikidata.org/entity/Q327530,Olof Åhlström,10
http://www.wikidata.org/entity/Q354095,Per Enflo,10
http://www.wikidata.org/entity/Q4941876,Gunhild Carling,10
http://www.wikidata.org/entity/Q501007,Dregen,10
http://www.wikidata.org/entity/Q726290,Björn Dixgård,10
http://www.wikidata.org/entity/Q923881,Marianne Ehrenström,10
http://www.wikidata.org/entity/Q4348368,Markoolio,10
http://www.wikidata.org/entity/Q570444,Herman Berens den äldre,10
http://www.wikidata.org/entity/Q1374309,Lars Gullin,10
http://www.wikidata.org/entity/Q586975,Marina Schiptjenko,10
http://www.wikidata.org/entity/Q2340330,Magnus Rosén,10
http://www.wikidata.org/entity/Q2745512,Robert Schultzberg,10
http://www.wikidata.org/entity/Q3090726,Stefan Örn,10
http://www.wikidata.org/entity/Q3365684,Édouard du Puy,10
http://www.wikidata.org/entity/Q4958373,Lo Kauppi,10
http://www.wikidata.org/entity/Q2780845,Bo Linde,10
http://www.wikidata.org/entity/Q4954505,Emelie Holmberg,10
http://www.wikidata.org/entity/Q6087113,Chris Rörland,10
http://www.wikidata.org/entity/Q713454,Svenne Hedlund,10
http://www.wikidata.org/entity/Q905203,Pugh Rogefeldt,10
http://www.wikidata.org/entity/Q3011336,Méndez,10
http://www.wikidata.org/entity/Q137156,Dick Lövgren,10
http://www.wikidata.org/entity/Q4566209,Ylva Eggehorn,10
http://www.wikidata.org/entity/Q456677,Iréne Theorin,10
http://www.wikidata.org/entity/Q1772882,Ivar F. Andrésen,10
http://www.wikidata.org/entity/Q1778583,Aase Nordmo Løvberg,10
